Date,Time,Price
20250403,230700,3132.6
20250403,230800,3133.7
20250403,230900,3133.6
20250403,231000,3132.5
20250403,231100,3132
20250403,231200,3132.3
20250403,231300,3131.5
20250403,231400,3131.4
20250403,231500,3132
20250403,231600,3132.4
20250403,231700,3132.3
20250403,231800,3132.2
20250403,231900,3132.8
20250403,232000,3132.2
20250403,232100,3132.9
20250403,232200,3131.8
20250403,232300,3131.9
20250403,232400,3133.1
20250403,232500,3133
20250403,232600,3133.1
20250403,232700,3133
20250403,232800,3133.4
20250403,232900,3134.2
20250403,233000,3134.2
20250403,233100,3134.1
20250403,233200,3136
20250403,233300,3135.8
20250403,233400,3136.3
20250403,233500,3136.8
20250403,233600,3136.9
20250403,233700,3137
20250403,233800,3136.9
20250403,233900,3136.8
20250403,234000,3136.3
20250403,234100,3136.2
20250403,234200,3135.7
20250403,234300,3135.7
20250403,234400,3136.4
20250403,234500,3136
20250403,234600,3136.3
20250403,234700,3136.9
20250403,234800,3136.1
20250403,234900,3137.4
20250403,235000,3137.1
20250403,235100,3137.8
20250403,235200,3137.6
20250403,235300,3138.3
20250403,235400,3138.3
20250403,235500,3138.4
20250403,235600,3137.7
20250403,235700,3136.7
20250403,235800,3136
20250403,235900,3136.4
20250404,0,3135.3
20250404,100,3134.3
20250404,200,3134.7
20250404,300,3135.4
20250404,400,3135.3
20250404,500,3134.7
20250404,600,3135.7
20250404,700,3135.7
20250404,800,3134.7
20250404,900,3134.3
20250404,1000,3134.4
20250404,1100,3134.4
20250404,1200,3134
20250404,1300,3134.4
20250404,1400,3134.2
20250404,1500,3133.7
20250404,1600,3133.2
20250404,1700,3133
20250404,1800,3133.6
20250404,1900,3132.6
20250404,2000,3132.6
20250404,2100,3132.2
20250404,2200,3132.3
20250404,2300,3132.2
20250404,2400,3132.4
20250404,2500,3133
20250404,2600,3132.6
20250404,2700,3132.6
20250404,2800,3131
20250404,2900,3131.1
20250404,3000,3130.2
20250404,3100,3128.9
20250404,3200,3129.2
20250404,3300,3128.3
20250404,3400,3128.6
20250404,3500,3129.9
20250404,3600,3129.4
20250404,3700,3127.7
20250404,3800,3127.6
20250404,3900,3128
20250404,4000,3127.3
20250404,4100,3127.7
20250404,4200,3129.9
20250404,4300,3129.7
20250404,4400,3130.8
20250404,4500,3130.7
20250404,4600,3131.4
20250404,4700,3130.2
20250404,4800,3130.2
20250404,4900,3130.1
20250404,5000,3129.3
20250404,5100,3130.8
20250404,5200,3130.3
20250404,5300,3131
20250404,5400,3131.5
20250404,5500,3131.1
20250404,5600,3131.7
20250404,5700,3132.1
20250404,5800,3131.3
20250404,5900,3131.6
20250404,10000,3130.9
20250404,10100,3131.3
20250404,10200,3132
20250404,10300,3132.8
20250404,10400,3131.8
20250404,10500,3132.6
20250404,10600,3133.8
20250404,10700,3134.5
20250404,10800,3134.9
20250404,10900,3135.4
20250404,11000,3136.3
20250404,11100,3136.2
20250404,11200,3135.9
20250404,11300,3136.1
20250404,11400,3136.6
20250404,11500,3135.8
20250404,11600,3135.8
20250404,11700,3134.7
20250404,11800,3133.3
20250404,11900,3133.4
20250404,12000,3134.3
20250404,12100,3134.8
20250404,12200,3135.2
20250404,12300,3135.3
20250404,12400,3134.5
20250404,12500,3135.5
20250404,12600,3134.5
20250404,12700,3133.8
20250404,12800,3133.4
20250404,12900,3133.1
20250404,13000,3134.1
20250404,13100,3134.7
20250404,13200,3134
20250404,13300,3133
20250404,13400,3132.7
20250404,13500,3132.6
20250404,13600,3131.4
20250404,13700,3131.8
20250404,13800,3130.5
20250404,13900,3130.2
20250404,14000,3130.2
20250404,14100,3130.9
20250404,14200,3131.7
20250404,14300,3131.4
20250404,14400,3130.6
20250404,14500,3129.8
20250404,14600,3129.9
20250404,14700,3130.7
20250404,14800,3129.8
