Date,Time,Price
20250627,202100,22738.75
20250627,202200,22737.5
20250627,202300,22740.75
20250627,202400,22737.5
20250627,202500,22736.5
20250627,202600,22738.25
20250627,202700,22738.75
20250627,202800,22737.25
20250627,202900,22738
20250627,203000,22734.5
20250627,203100,22738
20250627,203200,22740
20250627,203300,22739.5
20250627,203400,22740
20250627,203500,22738
20250627,203600,22737.5
20250627,203700,22735.75
20250627,203800,22735.25
20250627,203900,22733.25
20250627,204000,22736.25
20250627,204100,22736.25
20250627,204200,22737.5
20250627,204300,22736.5
20250627,204400,22736.75
20250627,204500,22735
20250627,204600,22733
20250627,204700,22728
20250627,204800,22730
20250627,204900,22731.5
20250627,205000,22731
20250627,205100,22734
20250627,205200,22741
20250627,205300,22740.5
20250627,205400,22743.5
20250627,205500,22741
20250627,205600,22742.5
20250627,205700,22743.5
20250627,205800,22741.5
20250627,205900,22742.5
20250627,210000,22739.5
20250629,220100,22751.5
20250629,220200,22766.5
20250629,220300,22779
20250629,220400,22786
20250629,220500,22777
20250629,220600,22775.25
20250629,220700,22762.25
20250629,220800,22772.25
20250629,220900,22778
20250629,221000,22785.5
20250629,221100,22778
20250629,221200,22772.75
20250629,221300,22774.25
20250629,221400,22774.5
20250629,221500,22771
20250629,221600,22776.25
20250629,221700,22777.75
20250629,221800,22782
20250629,221900,22781.25
20250629,222000,22779.25
20250629,222100,22781.5
20250629,222200,22784.75
20250629,222300,22784.75
20250629,222400,22787.5
20250629,222500,22791.25
20250629,222600,22791.25
20250629,222700,22790.5
20250629,222800,22796.75
20250629,222900,22800
20250629,223000,22804
20250629,223100,22809.25
20250629,223200,22810
20250629,223300,22806
20250629,223400,22806.75
20250629,223500,22808.5
20250629,223600,22808
20250629,223700,22809
20250629,223800,22810.75
20250629,223900,22809.75
20250629,224000,22809.25
20250629,224100,22810.25
20250629,224200,22807
20250629,224300,22812
20250629,224400,22808.5
20250629,224500,22808.25
20250629,224600,22808
20250629,224700,22809.5
20250629,224800,22803
20250629,224900,22804.75
20250629,225000,22809.5
20250629,225100,22813.25
20250629,225200,22814
20250629,225300,22817
20250629,225400,22813.5
20250629,225500,22815.75
20250629,225600,22821.5
20250629,225700,22836.75
20250629,225800,22827
20250629,225900,22829.5
20250629,230000,22824.5
20250629,230100,22818.75
20250629,230200,22818.5
20250629,230300,22822.25
20250629,230400,22825.25
20250629,230500,22826.25
20250629,230600,22834
20250629,230700,22838.75
20250629,230800,22834.5
20250629,230900,22841
20250629,231000,22840.25
20250629,231100,22835.5
20250629,231200,22836.5
20250629,231300,22837.5
20250629,231400,22836.75
20250629,231500,22842.5
20250629,231600,22839.5
20250629,231700,22840.75
20250629,231800,22842.5
20250629,231900,22843.25
20250629,232000,22842.25
20250629,232100,22839.75
20250629,232200,22836
20250629,232300,22838
20250629,232400,22837
20250629,232500,22833.5
20250629,232600,22835.75
20250629,232700,22838.75
20250629,232800,22837.25
20250629,232900,22836.75
20250629,233000,22831.25
20250629,233100,22834
20250629,233200,22832.75
20250629,233300,22829.75
20250629,233400,22831
20250629,233500,22831.75
20250629,233600,22828
20250629,233700,22823.5
20250629,233800,22826.75
20250629,233900,22816.5
20250629,234000,22813.75
20250629,234100,22814
20250629,234200,22817
20250629,234300,22818
20250629,234400,22813.5
20250629,234500,22815.75
20250629,234600,22811.75
20250629,234700,22814
20250629,234800,22814
20250629,234900,22815.75
20250629,235000,22825
20250629,235100,22821.5
20250629,235200,22823.25
20250629,235300,22821
20250629,235400,22814.75
20250629,235500,22822
20250629,235600,22822
20250629,235700,22822
20250629,235800,22822
20250629,235900,22820.25
20250630,0,22816
20250630,100,22817.25
20250630,200,22813
20250630,300,22808.5
20250630,400,22812.5
20250630,500,22813.25
20250630,600,22812.5
20250630,700,22811.5
20250630,800,22809.5
20250630,900,22817
20250630,1000,22815.25
